name,position,team,element,round,fixture,opponent_team,was_home,kickoff_time,value,selected,minutes,starts,total_points,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,yellow_cards,red_cards,own_goals,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,influence,creativity,threat,ict_index,xP
Jens Cajuste,MID,Ipswich,619,34,337,15,False,2025-04-26T14:00:00Z,45,15790,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Alexis Mac Allister,MID,Liverpool,329,34,335,18,True,2025-04-27T15:30:00Z,62,215285,82,1,10,1,0,0,1,0,3,41,0,0,0,0.15,0.63,0.78,0.46,,,,,59.8,32.9,21.0,11.4,0.0
Endo Wataru,MID,Liverpool,320,34,335,18,True,2025-04-27T15:30:00Z,46,14219,14,0,1,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.00,,,,,1.8,0.1,0.0,0.2,0.0
João Pedro Ferreira Silva,MID,Nott'm Forest,596,34,338,4,True,2025-05-01T18:30:00Z,59,16310,15,0,1,0,0,0,0,0,0,2,0,0,0,0.18,0.01,0.19,0.08,,,,,2.4,0.5,8.0,1.1,0.0
Ashley Phillips,DEF,Spurs,478,34,335,12,False,2025-04-27T15:30:00Z,40,17044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Keane Lewis-Potter,MID,Brentford,98,34,338,16,False,2025-05-01T18:30:00Z,50,10341,45,1,0,0,0,0,0,0,0,0,1,0,0,0.00,0.00,0.00,0.26,,,,,0.6,0.5,0.0,0.1,0.0
Ben Johnson,DEF,Ipswich,275,34,337,15,False,2025-04-26T14:00:00Z,38,246179,36,1,-3,0,0,0,3,0,0,-19,0,1,0,0.00,0.01,0.01,0.52,,,,,1.6,0.3,0.0,0.2,0.0
Michael Golding,MID,Leicester,292,34,340,20,False,2025-04-26T14:00:00Z,44,17801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
João Félix Sequeira,MID,Chelsea,621,34,334,8,True,2025-04-26T11:30:00Z,59,44966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Alfie Gilchrist,DEF,Chelsea,170,34,334,8,True,2025-04-26T11:30:00Z,40,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Nayef Aguerd,DEF,West Ham,529,34,333,5,False,2025-04-26T14:00:00Z,44,4446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Emile Smith Rowe,MID,Fulham,19,34,339,17,False,2025-04-26T14:00:00Z,51,844308,24,0,8,1,0,0,0,0,2,27,0,0,0,0.28,0.02,0.30,0.02,,,,,40.6,2.3,36.0,7.9,0.0
Daniel Adu-Adjei,FWD,Bournemouth,722,34,332,14,True,2025-04-27T13:00:00Z,45,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Enes Ünal,FWD,Bournemouth,65,34,332,14,True,2025-04-27T13:00:00Z,54,6981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Lucas Bergström,GK,Chelsea,154,34,334,8,True,2025-04-26T11:30:00Z,39,28458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Kacper Kozłowski,MID,Brighton,130,34,333,19,True,2025-04-26T14:00:00Z,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,617,34,332,14,True,2025-04-27T13:00:00Z,58,606735,69,1,2,0,1,0,1,0,0,2,0,1,0,0.00,0.17,0.17,1.04,,,,,9.0,13.3,2.0,2.4,0.0
Axel Tuanzebe,DEF,Ipswich,282,34,337,15,False,2025-04-26T14:00:00Z,39,139585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Iliman Ndiaye,FWD,Everton,232,34,334,6,False,2025-04-26T11:30:00Z,52,98516,45,1,1,0,0,0,1,0,0,4,0,0,0,0.00,0.01,0.01,0.39,,,,,0.0,1.8,0.0,0.1,0.0
Ruairi McConville,DEF,Brighton,681,34,333,19,True,2025-04-26T14:00:00Z,40,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Callan McKenna,GK,Bournemouth,727,34,332,14,True,2025-04-27T13:00:00Z,40,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Enso González,MID,Wolves,547,34,340,11,True,2025-04-26T14:00:00Z,44,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Archie Gray,MID,Spurs,489,34,335,12,False,2025-04-27T15:30:00Z,46,20191,45,1,1,0,0,0,3,0,0,5,0,0,0,0.00,0.00,0.00,1.14,,,,,2.6,1.2,0.0,0.4,0.0
Eiran Cashin,DEF,Brighton,763,34,333,19,True,2025-04-26T14:00:00Z,45,2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Christopher Nkunku,MID,Chelsea,181,34,334,8,True,2025-04-26T11:30:00Z,57,237821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Kaelan Casey,DEF,West Ham,643,34,333,5,False,2025-04-26T14:00:00Z,40,17634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Ryan Gravenberch,MID,Liverpool,323,34,335,18,True,2025-04-27T15:30:00Z,50,78925,90,1,5,0,1,0,1,0,0,22,0,0,0,0.02,0.02,0.04,0.46,,,,,28.4,17.0,7.0,5.2,0.0
Joe Willock,MID,Newcastle,420,34,337,10,True,2025-04-26T14:00:00Z,47,14842,66,1,3,0,0,1,0,0,0,7,0,0,0,0.25,0.11,0.36,0.10,,,,,10.2,34.8,28.0,7.3,0.0
Mark Flekken,GK,Brentford,91,34,338,16,False,2025-05-01T18:30:00Z,44,986714,90,1,13,0,1,1,0,5,3,45,0,0,0,0.00,0.00,0.00,0.97,,,,,54.0,10.0,0.0,6.4,0.0
Lewis Cook,MID,Bournemouth,64,34,332,14,True,2025-04-27T13:00:00Z,50,17459,18,0,1,0,0,0,1,0,0,3,0,0,0,0.00,0.00,0.00,1.48,,,,,3.2,0.3,0.0,0.4,0.0
Alex Iwobi,MID,Fulham,247,34,339,17,False,2025-04-26T14:00:00Z,56,1177934,85,1,5,0,1,0,1,0,0,17,0,0,0,0.22,0.21,0.43,0.63,,,,,19.0,26.3,10.0,5.5,0.0
Ross Stewart,FWD,Southampton,473,34,339,9,True,2025-04-26T14:00:00Z,44,192241,65,1,2,0,0,1,0,0,0,7,0,0,0,0.08,0.00,0.08,1.15,,,,,4.2,0.5,9.0,1.4,0.0
Matt Doherty,DEF,Wolves,543,34,340,11,True,2025-04-26T14:00:00Z,43,39725,83,1,6,0,0,1,0,0,0,27,0,0,0,0.00,0.01,0.01,1.10,,,,,9.2,2.0,0.0,1.1,0.0
Alejo Véliz,FWD,Spurs,507,34,335,12,False,2025-04-27T15:30:00Z,50,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Isaac Hayden,MID,Newcastle,400,34,337,10,True,2025-04-26T14:00:00Z,44,6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Wilson Odobert,MID,Spurs,612,34,335,12,False,2025-04-27T15:30:00Z,53,4145,22,0,1,0,0,0,1,0,0,2,0,0,0,0.00,0.01,0.01,0.39,,,,,2.4,1.1,6.0,1.0,0.0
Conor Bradley,DEF,Liverpool,313,34,335,18,True,2025-04-27T15:30:00Z,47,89790,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Jake Evans,MID,Leicester,797,34,340,20,False,2025-04-26T14:00:00Z,45,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Tom Cairney,MID,Fulham,243,34,339,17,False,2025-04-26T14:00:00Z,48,3412,4,0,1,0,0,0,0,0,0,4,0,0,0,0.00,0.12,0.12,0.00,,,,,4.2,14.8,2.0,2.1,0.0
Jarell Quansah,DEF,Liverpool,333,34,335,18,True,2025-04-27T15:30:00Z,39,122083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Tyler Fredricson,DEF,Man Utd,777,34,332,3,False,2025-04-27T13:00:00Z,40,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Andrew Robertson,DEF,Liverpool,335,34,335,18,True,2025-04-27T15:30:00Z,58,472747,90,1,2,0,0,0,1,0,0,8,0,0,0,0.06,0.04,0.10,0.46,,,,,6.0,7.5,9.0,2.3,0.0
Luke Harris,MID,Fulham,246,34,339,17,False,2025-04-26T14:00:00Z,45,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
João Neves Virgínia,GK,Everton,227,34,334,6,False,2025-04-26T11:30:00Z,39,55334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Francisco Jorge Tomás Oliveira,MID,Wolves,537,34,340,11,True,2025-04-26T14:00:00Z,45,7210,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Andrew Omobamidele,DEF,Nott'm Forest,440,34,338,4,True,2025-05-01T18:30:00Z,42,4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Norberto Bercique Gomes Betuncal,FWD,Everton,218,34,334,6,False,2025-04-26T11:30:00Z,48,353069,63,1,2,0,0,0,1,0,0,3,0,0,0,0.03,0.00,0.03,0.44,,,,,0.0,0.5,9.0,0.8,0.0
Diogo Dalot Teixeira,DEF,Man Utd,369,34,332,3,False,2025-04-27T13:00:00Z,50,610574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Pape Matar Sarr,MID,Spurs,499,34,335,12,False,2025-04-27T15:30:00Z,47,22281,45,0,1,0,0,0,2,0,0,6,0,0,0,0.04,0.01,0.05,1.14,,,,,13.8,1.0,7.0,2.2,0.0
Willian Borges da Silva,MID,Fulham,772,34,339,17,False,2025-04-26T14:00:00Z,50,1441,65,1,2,0,0,0,1,0,0,12,0,0,0,0.15,0.37,0.52,0.61,,,,,7.4,49.0,10.0,6.6,0.0
Wes Okoduwa,DEF,Wolves,711,34,340,11,True,2025-04-26T14:00:00Z,40,2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Danny Welbeck,FWD,Brighton,148,34,333,19,True,2025-04-26T14:00:00Z,55,877928,90,1,2,0,0,0,2,0,0,5,0,0,0,0.08,0.03,0.11,1.27,,,,,6.8,5.0,10.0,2.2,0.0
Maeson King,DEF,Spurs,700,34,335,12,False,2025-04-27T15:30:00Z,40,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Yankuba Minteh,MID,Brighton,135,34,333,19,True,2025-04-26T14:00:00Z,49,130697,28,0,1,0,0,0,1,0,0,4,0,0,0,0.00,0.02,0.02,0.52,,,,,5.4,4.5,14.0,2.4,0.0
Lewis Orford,MID,West Ham,701,34,333,5,False,2025-04-26T14:00:00Z,45,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Bernd Leno,GK,Fulham,248,34,339,17,False,2025-04-26T14:00:00Z,50,799663,90,1,2,0,0,0,1,2,0,8,0,0,0,0.00,0.00,0.00,0.63,,,,,19.0,0.0,0.0,1.9,0.0
Jamaal Lascelles,DEF,Newcastle,407,34,337,10,True,2025-04-26T14:00:00Z,45,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Kevin Schade,MID,Brentford,106,34,338,16,False,2025-05-01T18:30:00Z,51,76532,67,1,8,1,0,1,0,0,0,32,0,0,0,0.48,0.07,0.55,0.56,,,,,38.0,12.5,23.0,7.4,0.0
Victor Kristiansen,DEF,Leicester,296,34,340,20,False,2025-04-26T14:00:00Z,44,13427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Damola Ajayi,MID,Spurs,729,34,335,12,False,2025-04-27T15:30:00Z,45,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Kyle Walker-Peters,DEF,Southampton,476,34,339,9,True,2025-04-26T14:00:00Z,42,37215,90,1,1,0,0,0,2,0,0,6,0,0,0,0.16,0.01,0.17,2.42,,,,,19.8,2.8,19.0,4.2,0.0
Daniel Bentley,GK,Wolves,536,34,340,11,True,2025-04-26T14:00:00Z,39,227183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Ivan Toney,FWD,Brentford,108,34,338,16,False,2025-05-01T18:30:00Z,73,126956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Carlos Soler,MID,West Ham,654,34,333,5,False,2025-04-26T14:00:00Z,50,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Antonee Robinson,DEF,Fulham,255,34,339,17,False,2025-04-26T14:00:00Z,48,2419776,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Romain Faivre,MID,Bournemouth,66,34,332,14,True,2025-04-27T13:00:00Z,50,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
James Ward-Prowse,MID,West Ham,531,34,333,5,False,2025-04-26T14:00:00Z,61,59678,45,1,1,0,0,0,1,0,0,8,0,0,0,0.04,0.03,0.07,0.27,,,,,5.2,14.6,2.0,2.2,0.0
Patson Daka,FWD,Leicester,289,34,340,20,False,2025-04-26T14:00:00Z,48,65038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Illia Zabarnyi,DEF,Bournemouth,85,34,332,14,True,2025-04-27T13:00:00Z,44,56086,90,1,2,0,0,0,1,0,0,5,0,0,0,0.09,0.00,0.09,2.52,,,,,14.4,0.4,9.0,2.4,0.0
Gavin Bazunu,GK,Southampton,454,34,339,9,True,2025-04-26T14:00:00Z,43,9078,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Ruud van Nistelrooij,AM,Leicester,754,34,340,20,False,2025-04-26T14:00:00Z,5,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Sven Botman,DEF,Newcastle,393,34,337,10,True,2025-04-26T14:00:00Z,44,3649,7,0,1,0,0,0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.00,,,,,5.0,0.5,0.0,0.6,0.0
Hugo Bueno López,DEF,Wolves,549,34,340,11,True,2025-04-26T14:00:00Z,45,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Diego Gómez,MID,Brighton,714,34,333,19,True,2025-04-26T14:00:00Z,55,2361,8,0,1,0,0,0,1,0,0,3,0,0,0,0.00,0.03,0.03,0.52,,,,,0.4,1.2,0.0,0.2,0.0
Danny Ward,GK,Leicester,308,34,340,20,False,2025-04-26T14:00:00Z,39,244398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Samuel Amo-Ameyaw,MID,Southampton,451,34,339,9,True,2025-04-26T14:00:00Z,44,9484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
João Pedro Junqueira de Jesus,FWD,Brighton,129,34,333,19,True,2025-04-26T14:00:00Z,56,1162028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Justin Kluivert,MID,Bournemouth,71,34,332,14,True,2025-04-27T13:00:00Z,60,1574793,71,1,2,0,0,1,0,0,0,4,1,0,0,0.03,0.07,0.10,1.04,,,,,0.0,17.6,3.0,1.8,0.0
Ollie Scarles,DEF,West Ham,677,34,333,5,False,2025-04-26T14:00:00Z,40,18098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Andoni Iraola,AM,Bournemouth,738,34,332,14,True,2025-04-27T13:00:00Z,11,4731,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Martin Dúbravka,GK,Newcastle,396,34,337,10,True,2025-04-26T14:00:00Z,41,164325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Flynn Downes,MID,Southampton,518,34,339,9,True,2025-04-26T14:00:00Z,47,4128,90,1,2,0,0,0,2,0,0,14,0,0,0,0.00,0.04,0.04,2.42,,,,,13.6,12.2,0.0,2.6,0.0
Alejandro Garnacho,MID,Man Utd,372,34,332,3,False,2025-04-27T13:00:00Z,59,545426,90,1,2,0,0,0,1,0,0,6,0,0,0,0.87,0.08,0.95,0.53,,,,,5.0,13.6,58.0,7.7,0.0
Ronnie Edwards,DEF,Southampton,460,34,339,9,True,2025-04-26T14:00:00Z,39,23980,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Edson Álvarez Velázquez,MID,West Ham,511,34,333,5,False,2025-04-26T14:00:00Z,50,14156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Marcus Myers-Harness,MID,Ipswich,271,34,337,15,False,2025-04-26T14:00:00Z,49,854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Jack Taylor,MID,Ipswich,281,34,337,15,False,2025-04-26T14:00:00Z,48,3078,85,1,2,0,0,0,3,0,0,8,0,0,0,0.00,0.00,0.00,2.65,,,,,10.0,0.6,0.0,1.1,0.0
Simon Adingra,MID,Brighton,113,34,333,19,True,2025-04-26T14:00:00Z,51,33932,61,1,2,0,0,0,1,0,0,15,0,0,0,0.03,0.03,0.06,0.76,,,,,16.2,16.4,17.0,5.0,0.0
Ben Mee,DEF,Brentford,100,34,338,16,False,2025-05-01T18:30:00Z,42,34338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Leon Chiwome,FWD,Wolves,539,34,340,11,True,2025-04-26T14:00:00Z,44,130292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Eric da Silva Moreira,MID,Nott'm Forest,428,34,338,4,True,2025-05-01T18:30:00Z,43,11348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Luis Guilherme Lira dos Santos,MID,West Ham,526,34,333,5,False,2025-04-26T14:00:00Z,46,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Joe Hodge,MID,Wolves,551,34,340,11,True,2025-04-26T14:00:00Z,45,18266,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Chiedozie Ogbene,MID,Ipswich,632,34,337,15,False,2025-04-26T14:00:00Z,48,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Harrison Armstrong,MID,Everton,603,34,334,6,False,2025-04-26T11:30:00Z,44,15049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Carney Chukwuemeka,MID,Chelsea,161,34,334,8,True,2025-04-26T11:30:00Z,47,4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Isaac Heath,MID,Everton,773,34,334,6,False,2025-04-26T11:30:00Z,45,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Tom King,GK,Wolves,556,34,340,11,True,2025-04-26T14:00:00Z,40,139786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Wout Faes,DEF,Leicester,291,34,340,20,False,2025-04-26T14:00:00Z,38,573322,90,1,0,0,0,0,3,0,0,6,1,0,0,0.00,0.01,0.01,2.02,,,,,30.2,0.9,0.0,3.1,0.0
Leny Yoro,DEF,Man Utd,572,34,332,3,False,2025-04-27T13:00:00Z,43,25217,90,1,2,0,0,0,1,0,0,10,0,0,0,0.00,0.02,0.02,0.53,,,,,12.0,12.2,6.0,3.0,0.0
Pedro Lomba Neto,MID,Chelsea,560,34,334,8,True,2025-04-26T11:30:00Z,61,194528,90,1,3,0,0,1,0,0,0,11,0,0,0,0.00,0.05,0.05,0.44,,,,,11.8,21.0,2.0,3.5,0.0
Harry Winks,MID,Leicester,309,34,340,20,False,2025-04-26T14:00:00Z,43,552345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,DEF,Brentford,105,34,338,16,False,2025-05-01T18:30:00Z,43,7534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Saša Kalajdžić,FWD,Wolves,555,34,340,11,True,2025-04-26T14:00:00Z,48,4049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Michael Kayode,DEF,Brentford,757,34,338,16,False,2025-05-01T18:30:00Z,45,1409,83,1,6,0,0,1,0,0,0,25,0,0,0,0.06,0.03,0.09,0.71,,,,,10.8,0.8,8.0,2.0,0.0
Anthony Elanga,MID,Nott'm Forest,432,34,338,4,True,2025-05-01T18:30:00Z,54,941705,90,1,2,0,0,0,2,0,0,15,0,0,0,0.10,0.24,0.34,1.65,,,,,16.2,41.9,49.0,10.7,0.0
Julio Enciso,MID,Ipswich,121,34,337,15,False,2025-04-26T14:00:00Z,54,10659,70,1,2,0,0,0,2,0,0,0,0,0,0,0.02,0.01,0.03,2.60,,,,,0.0,7.5,1.0,0.4,0.0
Alfie Dorrington,DEF,Spurs,699,34,335,12,False,2025-04-27T15:30:00Z,40,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Jeremy Sarmiento Morante,MID,Brighton,141,34,333,19,True,2025-04-26T14:00:00Z,49,1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Ayden Heaven,DEF,Man Utd,658,34,332,3,False,2025-04-27T13:00:00Z,40,8117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Vladimír Coufal,DEF,West Ham,516,34,333,5,False,2025-04-26T14:00:00Z,41,42355,4,0,0,0,0,0,2,0,0,-4,0,0,0,0.00,0.01,0.01,0.53,,,,,4.0,0.0,2.0,0.6,0.0
Marc Cucurella Saseta,DEF,Chelsea,163,34,334,8,True,2025-04-26T11:30:00Z,54,1653546,90,1,6,0,0,1,0,0,0,27,0,0,0,0.38,0.02,0.40,0.44,,,,,28.8,12.9,46.0,8.8,0.0
Toti António Gomes,DEF,Wolves,567,34,340,11,True,2025-04-26T14:00:00Z,43,51200,90,1,5,0,0,1,0,0,0,24,1,0,0,0.00,0.00,0.00,1.15,,,,,23.8,21.1,0.0,4.5,0.0
Julio Soler,DEF,Bournemouth,713,34,332,14,True,2025-04-27T13:00:00Z,39,4061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Cristian Romero,DEF,Spurs,498,34,335,12,False,2025-04-27T15:30:00Z,49,401738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Dan Burn,DEF,Newcastle,395,34,337,10,True,2025-04-26T14:00:00Z,45,1191407,90,1,13,1,0,1,0,0,2,40,1,0,0,0.40,0.02,0.42,0.10,,,,,54.4,12.7,35.0,10.2,0.0
Destiny Udogie,DEF,Spurs,505,34,335,12,False,2025-04-27T15:30:00Z,48,168377,90,1,-2,0,0,0,5,0,0,-7,0,0,1,0.00,0.06,0.06,2.28,,,,,15.2,11.3,2.0,2.9,0.0
Jordan Pickford,GK,Everton,235,34,334,6,False,2025-04-26T11:30:00Z,51,1695701,90,1,4,0,0,0,1,6,0,19,0,0,0,0.00,0.00,0.00,0.88,,,,,41.8,0.0,0.0,4.2,0.0
Boubacar Traoré,MID,Wolves,534,34,340,11,True,2025-04-26T14:00:00Z,48,2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
Stefan Bajčetić Maquieira,MID,Liverpool,312,34,335,18,True,2025-04-27T15:30:00Z,45,3514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,0.0,0.0,0.0,0.0,0.0
