name,position,team,element,round,fixture,opponent_team,was_home,kickoff_time,value,selected,transfers_in,transfers_out,transfers_balance,minutes,starts,total_points,goals_scored,assists,clean_sheets,goals_conceded,saves,bonus,bps,yellow_cards,red_cards,own_goals,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,influence,creativity,threat,ict_index,xP
Mikey Moore,MID,Spurs,592,13,129,10,True,2025-11-29T20:00:00Z,50,445,0,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pape Matar Sarr,MID,Spurs,593,13,129,10,True,2025-11-29T20:00:00Z,48,182554,3899,13913,-10014,13,0,1,0,0,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.04,2,1,1,0,2.2,0.0,0.0,0.2,0.0
Hákon Rafn Valdimarsson,GK,Brentford,105,13,122,3,True,2025-11-29T15:00:00Z,39,92322,774,1926,-1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Toby Collyer,MID,Man Utd,460,13,124,8,False,2025-11-30T12:00:00Z,45,3748,0,73,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Marcos Senesi Barón,DEF,Bournemouth,72,13,128,17,False,2025-11-29T15:00:00Z,50,3111797,53912,94433,-40521,90,1,2,0,0,0,3,0,0,10,1,0,0,0.00,0.35,0.35,1.28,14,11,6,3,38.0,39.9,2.0,8.0,0.0
Tyler Morton,MID,Liverpool,395,13,130,19,False,2025-11-30T14:05:00Z,45,286,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Alexis Mac Allister,MID,Liverpool,386,13,130,19,False,2025-11-30T14:05:00Z,63,153478,2939,5833,-2894,90,1,3,0,0,1,0,0,0,15,0,0,0,0.02,0.03,0.05,0.29,8,1,5,2,19.8,2.3,7.0,2.9,0.0
André Trindade da Costa Neto,MID,Wolves,643,13,121,2,False,2025-11-30T14:05:00Z,53,8669,97,282,-185,90,1,3,0,0,0,1,0,0,21,1,0,0,0.00,0.08,0.08,1.00,18,5,8,5,23.2,39.6,0.0,6.3,0.0
Harrison Ashby,DEF,Newcastle,482,13,125,9,False,2025-11-29T17:30:00Z,39,15996,58,232,-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Samuel Amissah,DEF,Fulham,323,13,129,18,False,2025-11-29T20:00:00Z,39,17335,71,427,-356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luís Hemir Silva Semedo,FWD,Sunderland,563,13,128,4,True,2025-11-29T15:00:00Z,44,12277,0,245,-245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Adama Traoré Diarra,MID,Fulham,326,13,129,18,False,2025-11-29T20:00:00Z,52,18699,196,811,-615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Yasin Ayari,MID,Brighton,166,13,127,16,False,2025-11-30T14:05:00Z,49,32471,670,2363,-1693,90,1,3,0,0,1,0,0,0,13,0,0,0,0.09,0.01,0.10,0.71,11,1,7,3,4.6,1.5,2.0,0.8,0.0
Mateo Kovačić,MID,Man City,422,13,126,11,True,2025-11-29T15:00:00Z,59,2712,13,141,-128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Thierno Barry,FWD,Everton,310,13,125,15,True,2025-11-29T17:30:00Z,57,41940,2683,1355,1328,86,1,2,0,0,0,4,0,0,3,0,0,0,0.29,0.03,0.32,1.91,1,0,1,0,0.0,13.3,24.0,3.4,0.0
Ollie Scarles,DEF,West Ham,608,13,130,12,True,2025-11-30T14:05:00Z,44,3569,6,84,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rico Lewis,DEF,Man City,410,13,126,11,True,2025-11-29T15:00:00Z,48,188263,967,6596,-5629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Brenden Aaronson,MID,Leeds,350,13,126,13,False,2025-11-29T15:00:00Z,54,20331,1449,3592,-2143,1,0,1,0,0,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.00,2,0,0,2,4.2,0.1,0.0,0.4,0.0
Eliezer Mayenda Dossou,FWD,Sunderland,561,13,128,4,True,2025-11-29T15:00:00Z,53,77515,748,3116,-2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Steven Benda,GK,Fulham,315,13,129,18,False,2025-11-29T20:00:00Z,40,569,0,13,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Myles Lewis-Skelly,DEF,Arsenal,10,13,123,7,False,2025-11-30T16:30:00Z,51,194570,1262,5307,-4045,45,0,0,0,0,0,1,0,0,-1,1,0,0,0.00,0.02,0.02,0.48,3,2,3,1,0.4,2.2,0.0,0.3,0.0
Hugo Bueno López,DEF,Wolves,633,13,121,2,False,2025-11-30T14:05:00Z,44,10332,91,655,-564,13,0,1,0,0,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.11,1,1,1,0,3.0,0.3,0.0,0.3,0.0
Milan Aleksić,MID,Sunderland,546,13,128,4,True,2025-11-29T15:00:00Z,49,2087,0,17,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Toti Gomes,DEF,Wolves,637,13,121,2,False,2025-11-30T14:05:00Z,43,12571,154,302,-148,90,1,4,0,0,0,1,0,0,19,0,0,0,0.00,0.01,0.01,1.00,12,9,1,3,34.2,12.9,0.0,4.7,0.0
Ismaïla Sarr,MID,Crystal Palace,267,13,124,14,True,2025-11-30T12:00:00Z,67,1473475,34670,147594,-112924,37,1,1,0,0,0,0,0,0,2,0,0,0,0.00,0.04,0.04,0.86,1,0,1,0,1.2,10.8,4.0,1.6,0.0
Abdukodir Khusanov,DEF,Man City,406,13,126,11,True,2025-11-29T15:00:00Z,54,34161,523,713,-190,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
André Onana,GK,Man Utd,432,13,124,8,False,2025-11-30T12:00:00Z,49,19436,0,164,-164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rio Cardines,MID,Crystal Palace,690,13,124,14,True,2025-11-30T12:00:00Z,44,45200,26,2211,-2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Alejandro Garnacho Ferreyra,MID,Chelsea,453,13,123,1,True,2025-11-30T16:30:00Z,64,109467,2798,42306,-39508,45,0,1,0,0,0,1,0,0,4,0,0,0,0.00,0.02,0.02,1.01,1,0,1,0,0.6,1.7,0.0,0.2,0.0
Dan Neil,MID,Sunderland,549,13,128,4,True,2025-11-29T15:00:00Z,48,3853,59,119,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Kiernan Dewsbury-Hall,MID,Everton,242,13,125,15,True,2025-11-29T17:30:00Z,49,378941,48164,10655,37509,90,1,7,1,0,0,4,0,0,30,0,0,0,0.51,0.26,0.77,1.91,10,1,6,3,42.2,18.1,51.0,11.1,0.0
Kieran Trippier,DEF,Newcastle,478,13,125,9,False,2025-11-29T17:30:00Z,50,258520,1757,34247,-32490,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,673,13,129,10,True,2025-11-29T20:00:00Z,55,248302,33090,10412,22678,59,1,1,0,0,0,2,0,0,8,0,0,0,0.00,0.05,0.05,0.32,6,4,1,1,7.4,3.2,2.0,1.3,0.0
Tino Livramento,DEF,Newcastle,477,13,125,9,False,2025-11-29T17:30:00Z,49,345290,18490,4312,14178,90,1,2,0,0,0,1,0,0,16,0,0,0,0.09,0.04,0.13,0.99,9,5,4,4,21.2,14.5,8.0,4.4,0.0
Issa Diop,DEF,Fulham,320,13,129,18,False,2025-11-29T20:00:00Z,43,8657,87,365,-278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Rasmus Højlund,FWD,Man Utd,465,13,124,8,False,2025-11-30T12:00:00Z,63,34337,0,225,-225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Dane Scarlett,FWD,Spurs,599,13,129,10,True,2025-11-29T20:00:00Z,43,81230,1093,2582,-1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ezri Konsa Ngoyo,DEF,Aston Villa,38,13,121,20,True,2025-11-30T14:05:00Z,44,998811,18629,23537,-4908,90,1,8,0,0,1,0,0,2,32,0,0,0,0.00,0.03,0.03,0.49,9,7,3,2,27.2,22.3,2.0,5.2,0.0
Caleb Kporha,DEF,Crystal Palace,265,13,124,14,True,2025-11-30T12:00:00Z,40,1556,19,30,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Archie Gray,MID,Spurs,591,13,129,10,True,2025-11-29T20:00:00Z,48,11469,91,218,-127,59,1,1,0,0,0,2,0,0,8,0,0,0,0.02,0.01,0.03,0.32,8,3,5,0,3.0,2.1,3.0,0.8,0.0
Noah Sadiki,MID,Sunderland,552,13,128,4,True,2025-11-29T15:00:00Z,50,8424,544,585,-41,90,1,2,0,0,0,2,0,0,6,0,0,0,0.00,0.01,0.01,1.70,3,1,2,0,2.6,2.0,2.0,0.7,0.0
Sávio Moreira de Oliveira,MID,Man City,415,13,126,11,True,2025-11-29T15:00:00Z,69,58546,1908,2106,-198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nathan Collins,DEF,Brentford,106,13,122,3,True,2025-11-29T15:00:00Z,49,209914,14293,5018,9275,90,1,4,0,0,0,1,0,0,13,0,0,0,0.64,0.01,0.65,0.95,22,21,10,1,43.4,10.7,18.0,7.2,0.0
Manuel Ugarte Ribeiro,MID,Man Utd,459,13,124,8,False,2025-11-30T12:00:00Z,47,16625,290,724,-434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Lewis Hall,DEF,Newcastle,473,13,125,9,False,2025-11-29T17:30:00Z,52,97811,5542,1486,4056,89,1,5,0,1,0,1,0,0,30,0,0,0,0.04,0.49,0.53,0.94,4,2,2,2,39.4,34.7,6.0,8.0,0.0
Wesley Fofana,DEF,Chelsea,230,13,123,1,True,2025-11-30T16:30:00Z,44,26767,1031,2674,-1643,90,1,4,0,0,0,1,0,0,15,0,0,0,0.12,0.00,0.12,1.26,13,12,6,1,15.2,0.4,6.0,2.2,0.0
Martial Godo,MID,Fulham,333,13,129,18,False,2025-11-29T20:00:00Z,45,3424,0,67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Leo Fuhr Hjelde,DEF,Sunderland,536,13,128,4,True,2025-11-29T15:00:00Z,40,572,22,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Krisztián Hegyi,GK,West Ham,602,13,130,12,True,2025-11-30T14:05:00Z,39,32121,650,446,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Will Hughes,MID,Crystal Palace,270,13,124,14,True,2025-11-30T12:00:00Z,48,11008,111,693,-582,12,0,1,0,0,0,0,0,0,4,0,0,0,0.00,0.01,0.01,0.09,0,0,0,0,0.2,1.2,2.0,0.3,0.0
Jadon Sancho,MID,Aston Villa,456,13,121,20,True,2025-11-30T14:05:00Z,58,23650,843,920,-77,2,0,1,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.20,1,1,0,0,3.2,10.3,2.0,1.6,0.0
Amine Adli,MID,Bournemouth,697,13,128,17,False,2025-11-29T15:00:00Z,54,4300,109,207,-98,70,1,7,1,0,0,3,0,0,30,0,0,0,0.36,0.01,0.37,1.20,8,0,4,4,40.2,14.5,23.0,7.8,0.0
Micky van de Ven,DEF,Spurs,575,13,129,10,True,2025-11-29T20:00:00Z,48,4194245,102708,83681,19027,90,1,0,0,0,0,2,0,0,0,1,0,0,0.05,0.01,0.06,0.45,7,5,4,2,17.0,1.3,3.0,2.1,0.0
Konstantinos Mavropanos,DEF,West Ham,606,13,130,12,True,2025-11-30T14:05:00Z,44,5642,19,233,-214,90,1,3,0,0,0,2,0,0,12,0,0,0,0.00,0.00,0.00,1.24,10,6,3,4,20.4,0.4,2.0,2.3,0.0
Emmanuel Agbadou,DEF,Wolves,631,13,121,2,False,2025-11-30T14:05:00Z,43,19720,111,549,-438,90,1,2,0,0,0,1,0,0,10,0,0,0,0.02,0.01,0.03,1.00,8,6,2,2,18.6,0.8,6.0,2.5,0.0
Oscar Bobb,MID,Man City,424,13,126,11,True,2025-11-29T15:00:00Z,53,30305,449,1657,-1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Oluwaseun Adewumi,MID,Burnley,212,13,122,5,False,2025-11-29T15:00:00Z,45,943,0,24,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jordan Henderson,MID,Brentford,124,13,122,3,True,2025-11-29T15:00:00Z,50,48602,1381,2694,-1313,90,1,8,0,1,0,1,0,1,26,0,0,0,0.00,0.09,0.09,0.95,13,3,9,1,28.2,17.0,2.0,4.7,0.0
Harry Wilson,MID,Fulham,329,13,129,18,False,2025-11-29T20:00:00Z,52,44702,1616,5842,-4226,67,1,10,1,0,0,1,0,3,32,0,0,0,0.15,0.03,0.18,0.50,10,2,6,2,41.2,4.8,12.0,5.8,0.0
Malick Thiaw,DEF,Newcastle,684,13,125,9,False,2025-11-29T17:30:00Z,49,60794,7276,2567,4709,90,1,16,2,0,0,1,0,2,40,0,0,0,0.39,0.01,0.40,0.99,6,5,4,1,85.0,0.7,66.0,15.2,0.0
Emerson Palmieri dos Santos,DEF,West Ham,604,13,130,12,True,2025-11-30T14:05:00Z,44,7438,0,125,-125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Trey Nyoni,MID,Liverpool,396,13,130,19,False,2025-11-30T14:05:00Z,43,64127,820,4849,-4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ladislav Krejcí,DEF,Wolves,709,13,121,2,False,2025-11-30T14:05:00Z,45,6457,221,546,-325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Malo Gusto,DEF,Chelsea,228,13,123,1,True,2025-11-30T16:30:00Z,49,189865,11318,16730,-5412,90,1,2,0,0,0,1,0,0,6,0,0,0,0.00,0.01,0.01,1.26,6,3,3,3,14.2,11.8,0.0,2.6,0.0
Jérémy Doku,MID,Man City,418,13,126,11,True,2025-11-29T15:00:00Z,66,1322902,299695,32237,267458,90,1,2,0,0,0,2,0,0,20,0,0,0,0.00,0.68,0.68,1.54,6,0,4,2,21.4,59.8,18.0,9.9,0.0
Triston Rowe,DEF,Aston Villa,701,13,121,20,True,2025-11-30T14:05:00Z,40,10334,0,175,-175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luis Guilherme Lira dos Santos,MID,West Ham,619,13,130,12,True,2025-11-30T14:05:00Z,49,2559,29,57,-28,22,0,1,0,0,0,1,0,0,6,0,0,0,0.00,0.02,0.02,0.38,2,0,1,1,3.6,0.8,0.0,0.4,0.0
Sebastiaan Bornauw,DEF,Leeds,345,13,126,13,False,2025-11-29T15:00:00Z,39,8897,102,244,-142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Kendry Páez Andrade,MID,Chelsea,248,13,123,1,True,2025-11-30T16:30:00Z,45,599,0,4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Asher Agbinone,MID,Crystal Palace,274,13,124,14,True,2025-11-30T12:00:00Z,44,6152,59,192,-133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Matz Sels,GK,Nott'm Forest,502,13,127,6,True,2025-11-30T14:05:00Z,47,945731,10703,15246,-4543,90,1,2,0,0,0,2,3,0,10,0,0,0,0.00,0.00,0.00,1.53,0,0,7,1,26.8,0.0,0.0,2.7,0.0
Álex Jiménez Sánchez,DEF,Bournemouth,713,13,128,17,False,2025-11-29T15:00:00Z,45,3731,150,221,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Marko Stamenić,MID,Nott'm Forest,524,13,127,6,True,2025-11-30T14:05:00Z,45,2422,0,36,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Nathan Fraser,FWD,Wolves,658,13,121,2,False,2025-11-30T14:05:00Z,43,224060,3614,6547,-2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Evan Ferguson,FWD,Brighton,179,13,127,16,False,2025-11-30T14:05:00Z,55,1002,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Idrissa Gana Gueye,MID,Everton,302,13,125,15,True,2025-11-29T17:30:00Z,54,14491,283,3312,-3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Justin Devenny,MID,Crystal Palace,276,13,124,14,True,2025-11-30T12:00:00Z,43,155081,5993,8233,-2240,5,0,1,0,0,0,0,0,0,3,0,0,0,0.06,0.00,0.06,0.00,0,0,0,0,0.0,0.3,2.0,0.2,0.0
Karl Darlow,GK,Leeds,341,13,126,13,False,2025-11-29T15:00:00Z,40,269287,940,6321,-5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Junior Kroupi,FWD,Bournemouth,100,13,128,17,False,2025-11-29T15:00:00Z,46,553817,25527,53684,-28157,10,0,1,0,0,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.07,0,0,0,0,0.0,2.0,2.0,0.3,0.0
Habib Diarra,MID,Sunderland,544,13,128,4,True,2025-11-29T15:00:00Z,53,4944,12,115,-103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Luis Sinisterra Lucumí,MID,Bournemouth,91,13,128,17,False,2025-11-29T15:00:00Z,50,1364,0,17,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Antonín Kinský,GK,Spurs,567,13,129,10,True,2025-11-29T20:00:00Z,39,244924,1685,4053,-2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jakub Kiwior,DEF,Arsenal,9,13,123,7,False,2025-11-30T16:30:00Z,54,6468,0,41,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Fábio Soares Silva,FWD,Wolves,655,13,121,2,False,2025-11-30T14:05:00Z,49,23467,0,278,-278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Đorđe Petrović,GK,Bournemouth,67,13,128,17,False,2025-11-29T15:00:00Z,45,703573,10369,21965,-11596,90,1,2,0,0,0,3,3,0,5,0,0,0,0.00,0.00,0.00,1.28,0,1,8,0,22.6,0.0,0.0,2.3,0.0
Kim Ji-soo,DEF,Brentford,117,13,122,3,True,2025-11-29T15:00:00Z,39,12154,0,239,-239,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Alphonse Areola,GK,West Ham,600,13,130,12,True,2025-11-30T14:05:00Z,43,258294,4325,6372,-2047,90,1,2,0,0,0,2,3,0,9,0,0,0,0.00,0.00,0.00,1.24,0,2,7,0,23.2,0.0,0.0,2.3,0.0
Gabriel dos Santos Magalhães,DEF,Arsenal,5,13,123,7,False,2025-11-30T16:30:00Z,64,2713183,3915,1024683,-1020768,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jamaldeen Jimoh-Aloba,MID,Aston Villa,62,13,121,20,True,2025-11-30T14:05:00Z,45,7914,119,281,-162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Armando Broja,FWD,Burnley,680,13,122,5,False,2025-11-29T15:00:00Z,52,14712,506,442,64,9,0,1,0,0,0,2,0,0,2,0,0,0,0.00,0.01,0.01,0.76,0,0,0,0,0.0,1.5,2.0,0.4,0.0
Benoît Badiashile Mukinayi,DEF,Chelsea,229,13,123,1,True,2025-11-30T16:30:00Z,44,2006,75,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Divine Mukasa,MID,Man City,739,13,126,11,True,2025-11-29T15:00:00Z,45,2245,44,107,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Aarón Anselmino,DEF,Chelsea,234,13,123,1,True,2025-11-30T16:30:00Z,40,7351,0,59,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Jean-Ricner Bellegarde,MID,Wolves,644,13,121,2,False,2025-11-30T14:05:00Z,52,5608,40,186,-146,68,1,2,0,0,0,1,0,0,13,0,0,0,0.03,0.02,0.05,0.54,4,0,1,3,3.8,2.3,7.0,1.3,0.0
Luke Harris,MID,Fulham,334,13,129,18,False,2025-11-29T20:00:00Z,45,204,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Ola Aina,DEF,Nott'm Forest,507,13,127,6,True,2025-11-30T14:05:00Z,47,279886,34,8538,-8504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Dominik Szoboszlai,MID,Liverpool,387,13,130,19,False,2025-11-30T14:05:00Z,66,731435,43981,59028,-15047,90,1,3,0,0,1,0,0,0,15,0,0,0,0.00,0.07,0.07,0.29,7,0,5,2,5.2,19.1,0.0,2.4,0.0
Arnaud Kalimuendo,FWD,Nott'm Forest,696,13,127,6,True,2025-11-30T14:05:00Z,60,15534,692,528,164,15,0,1,0,0,0,1,0,0,3,0,0,0,0.00,0.00,0.00,0.09,2,0,1,1,1.0,1.3,0.0,0.2,0.0
Marcus Bettinelli,GK,Man City,401,13,126,11,True,2025-11-29T15:00:00Z,40,14111,61,304,-243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Tomáš Souček,MID,West Ham,613,13,130,12,True,2025-11-30T14:05:00Z,57,36290,2570,4109,-1539,2,0,1,0,0,0,1,0,0,3,0,0,0,0.00,0.00,0.00,0.34,0,0,0,0,0.2,0.1,2.0,0.2,0.0
Jack Grealish,MID,Everton,419,13,125,15,True,2025-11-29T17:30:00Z,67,1706780,19741,176915,-157174,79,1,2,0,0,0,4,0,0,11,0,0,0,0.00,0.41,0.41,1.91,6,0,4,2,9.0,25.5,8.0,4.3,0.0
Ilia Gruev,MID,Leeds,356,13,126,13,False,2025-11-29T15:00:00Z,48,4335,92,93,-1,90,1,2,0,0,0,3,0,0,15,0,0,0,0.00,0.21,0.21,3.10,11,2,5,4,15.8,31.2,0.0,4.7,0.0
Kadan Young,MID,Aston Villa,63,13,121,20,True,2025-11-30T14:05:00Z,44,71842,595,2914,-2319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Endo Wataru,MID,Liverpool,392,13,130,19,False,2025-11-30T14:05:00Z,49,11698,112,259,-147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Samuel Chukwueze,MID,Fulham,727,13,129,18,False,2025-11-29T20:00:00Z,53,2813,323,141,182,80,1,5,0,1,0,1,0,0,17,0,0,0,0.11,0.69,0.80,0.61,8,3,5,0,22.0,22.3,21.0,6.5,0.0
Mats Wieffer,MID,Brighton,173,13,127,16,False,2025-11-30T14:05:00Z,49,43931,2637,4495,-1858,90,1,4,0,0,1,0,0,0,20,1,0,0,0.17,0.03,0.20,0.71,25,17,4,4,41.0,34.6,11.0,8.7,0.0
İlkay Gündoğan,MID,Man City,420,13,126,11,True,2025-11-29T15:00:00Z,63,8268,0,46,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0.0
Pedro Porro Sauceda,DEF,Spurs,568,13,129,10,True,2025-11-29T20:00:00Z,54,2046061,29595,81488,-51893,90,1,1,0,0,0,2,0,0,19,0,0,0,0.06,0.43,0.49,0.45,7,4,6,3,28.8,50.3,9.0,8.8,0.0
